   4.99999989E-03   0.00000000    
   1.49999997E-02   7.87029937E-02
   2.49999985E-02  0.135313913    
   3.50000001E-02   8.43752846E-02
   4.49999981E-02  0.114398889    
   5.49999997E-02  0.115027450    
   6.49999976E-02  0.101219073    
   7.49999955E-02   9.01902169E-02
   8.50000009E-02  0.110014938    
   9.49999988E-02  0.101645932    
  0.104999997      0.102638848    
  0.114999995       8.92760232E-02
  0.125000000      0.110810682    
  0.134999990      0.110117048    
  0.144999996      0.110591635    
  0.155000001      0.110795476    
  0.164999992      0.108116269    
  0.174999997      0.116698526    
  0.185000002      0.114261113    
  0.194999993      0.114755079    
  0.204999998      0.115485147    
  0.214999989      0.119028583    
  0.224999994      0.117631361    
  0.234999999      0.122020513    
  0.244999990      0.119401895    
  0.254999995      0.126882195    
  0.264999986      0.133263439    
  0.275000006      0.131599456    
  0.284999996      0.138201207    
  0.294999987      0.127514318    
  0.305000007      0.134423926    
  0.314999998      0.142125398    
  0.324999988      0.144119114    
  0.334999979      0.134225965    
  0.344999999      0.144711241    
  0.354999989      0.153333113    
  0.364999980      0.150422424    
  0.375000000      0.156131268    
  0.384999990      0.157417789    
  0.394999981      0.161553264    
  0.405000001      0.167631030    
  0.414999992      0.172125041    
  0.424999982      0.177574322    
  0.435000002      0.174712241    
  0.444999993      0.182836637    
  0.454999983      0.183492482    
  0.465000004      0.193180442    
  0.474999994      0.195034757    
  0.484999985      0.203911796    
  0.494999975      0.206123829    
  0.504999995      0.211074755    
  0.514999986      0.213550821    
  0.524999976      0.225103185    
  0.534999967      0.227074996    
  0.545000017      0.232420102    
  0.555000007      0.240117520    
  0.564999998      0.246247157    
  0.574999988      0.255437583    
  0.584999979      0.260766745    
  0.594999969      0.267238945    
  0.604999959      0.276555866    
  0.615000010      0.276617646    
  0.625000000      0.286923319    
  0.634999990      0.296675444    
  0.644999981      0.298744738    
  0.654999971      0.307341784    
  0.664999962      0.316979229    
  0.675000012      0.328077883    
  0.685000002      0.337041378    
  0.694999993      0.341757804    
  0.704999983      0.349853843    
  0.714999974      0.356336713    
  0.724999964      0.371240169    
  0.734999955      0.382713377    
  0.745000005      0.389084548    
  0.754999995      0.399517834    
  0.764999986      0.405468881    
  0.774999976      0.417616367    
  0.784999967      0.431182742    
  0.794999957      0.443628758    
  0.805000007      0.452124894    
  0.814999998      0.459888726    
  0.824999988      0.470302343    
  0.834999979      0.482994139    
  0.844999969      0.490164757    
  0.854999959      0.508107007    
  0.865000010      0.513909817    
  0.875000000      0.531308889    
  0.884999990      0.539768279    
  0.894999981      0.549232125    
  0.904999971      0.564089894    
  0.914999962      0.573132992    
  0.924999952      0.586977959    
  0.935000002      0.596944809    
  0.944999993      0.610987425    
  0.954999983      0.620145977    
  0.964999974      0.632496536    
  0.974999964      0.642486751    
  0.984999955      0.657021880    
  0.995000005      0.666233301    
   1.00500000      0.680549800    
   1.01499999      0.689558804    
   1.02499998      0.701473534    
   1.03499997      0.716195524    
   1.04499996      0.729482770    
   1.05499995      0.738070071    
   1.06499994      0.747870028    
   1.07499993      0.762899995    
   1.08499992      0.771068871    
   1.09500003      0.781090379    
   1.10500002      0.799758613    
   1.11500001      0.805492520    
   1.12500000      0.816662312    
   1.13499999      0.824620903    
   1.14499998      0.834069133    
   1.15499997      0.848271370    
   1.16499996      0.857693255    
   1.17499995      0.863937259    
   1.18499994      0.878371537    
   1.19499993      0.886802614    
   1.20499992      0.895921588    
   1.21499991      0.905301571    
   1.22500002      0.913995981    
   1.23500001      0.921761453    
   1.24500000      0.932651639    
   1.25500000      0.940000892    
   1.26499999      0.946910322    
   1.27499998      0.952046037    
   1.28499997      0.960407317    
   1.29499996      0.970967472    
   1.30499995      0.973752677    
   1.31499994      0.980412126    
   1.32499993      0.988364220    
   1.33499992      0.994464517    
   1.34500003       1.00093126    
   1.35500002       1.00485575    
   1.36500001       1.01165950    
   1.37500000       1.01679671    
   1.38499999       1.02093387    
   1.39499998       1.02412796    
   1.40499997       1.02667534    
   1.41499996       1.03424895    
   1.42499995       1.03312337    
   1.43499994       1.04352784    
   1.44499993       1.04011941    
   1.45499992       1.04698491    
   1.46499991       1.04741752    
   1.47500002       1.05025196    
   1.48500001       1.05419493    
   1.49500000       1.05801809    
   1.50500000       1.05874717    
   1.51499999       1.06291461    
   1.52499998       1.06060457    
   1.53499997       1.06670749    
   1.54499996       1.06372702    
   1.55499995       1.06477010    
   1.56499994       1.06760418    
   1.57499993       1.06655443    
   1.58499992       1.06688869    
   1.59499991       1.06902194    
   1.60500002       1.06980741    
   1.61500001       1.07011843    
   1.62500000       1.07055867    
   1.63499999       1.06900978    
   1.64499998       1.06867492    
   1.65499997       1.06708765    
   1.66499996       1.06969428    
   1.67499995       1.06611049    
   1.68499994       1.06445932    
   1.69499993       1.06528258    
   1.70499992       1.06516480    
   1.71499991       1.06318963    
   1.72499990       1.06348622    
   1.73500001       1.05963230    
   1.74500000       1.06071174    
   1.75500000       1.06137395    
   1.76499999       1.05820191    
   1.77499998       1.05709326    
   1.78499997       1.05472481    
   1.79499996       1.05326879    
   1.80499995       1.05428648    
   1.81499994       1.05018020    
   1.82499993       1.05181813    
   1.83499992       1.04522836    
   1.84499991       1.04793906    
   1.85499990       1.04295945    
   1.86500001       1.04440057    
   1.87500000       1.04209685    
   1.88499999       1.04017079    
   1.89499998       1.03986371    
   1.90499997       1.03695869    
   1.91499996       1.03778303    
   1.92499995       1.03201270    
   1.93499994       1.03300393    
   1.94499993       1.03064692    
   1.95499992       1.02927530    
   1.96499991       1.02458704    
   1.97499990       1.02615833    
   1.98500001       1.02422202    
   1.99500000       1.02200055    
   2.00499988       1.01823151    
   2.01499987       1.02093172    
   2.02499986       1.01774466    
   2.03499985       1.01575625    
   2.04499984       1.01336277    
   2.05500007       1.01416087    
   2.06500006       1.01418400    
   2.07500005       1.01190484    
   2.08500004       1.00540674    
   2.09500003       1.00907552    
   2.10500002       1.00787699    
   2.11500001       1.00631261    
   2.12500000       1.00732756    
   2.13499999       1.00511670    
   2.14499998       1.00015867    
   2.15499997       1.00370610    
   2.16499996       1.00153625    
   2.17499995       1.00133467    
   2.18499994      0.998420119    
   2.19499993      0.997330010    
   2.20499992      0.996508181    
   2.21499991      0.996295571    
   2.22499990      0.997325003    
   2.23499990      0.993850291    
   2.24499989      0.993594468    
   2.25499988      0.993609786    
   2.26499987      0.991895437    
   2.27499986      0.991911292    
   2.28499985      0.990909994    
   2.29499984      0.990018547    
   2.30500007      0.991353095    
   2.31500006      0.991094828    
   2.32500005      0.991440773    
   2.33500004      0.989570796    
   2.34500003      0.991384566    
   2.35500002      0.988780975    
   2.36500001      0.989457071    
   2.37500000      0.990728140    
   2.38499999      0.988196015    
   2.39499998      0.987703443    
   2.40499997      0.985668302    
